serial_timesteps,policy_loss,policy_entropy,approxkl,ep_reward_mean,clipfrac,n_updates,value_loss,explained_variance,time_elapsed,total_timesteps,true_reward,ep_len_mean,fps
43750,-0.0048995656,5.113048,0.0046110526,22.329463926359896,0.046312,175,0.019965746,0.9044638201594353,107.34794521331787,4375000,0.089328505,249.36,103511
44000,-0.0040967492,5.1038384,0.0033634552,22.58602939884695,0.029500002,176,0.01076142,0.8830902725458145,107.92555713653564,4400000,0.09034413,250.0,99440
44250,-0.004031725,5.089288,0.0026829694,22.500340584104997,0.021464001,177,0.027119502,0.8826643377542496,108.51482272148132,4425000,0.090226136,248.2,108736
44500,-0.0041033328,5.080387,0.004739198,22.625323281284217,0.050192,178,0.018353518,0.8956892266869545,109.0832462310791,4450000,0.090677276,248.77,110103
44750,-0.004459544,5.0728974,0.0040827384,22.299981486126708,0.0391,179,0.024442565,0.9177301228046417,109.64726281166077,4475000,0.089327276,248.53,107635
45000,-0.0035738111,5.067086,0.003180974,22.886231195455185,0.024596,180,0.008409116,0.7865709662437439,110.20978784561157,4500000,0.09154492,250.0,112896
45250,-0.003361981,5.058075,0.002186316,22.79757449923687,0.015899999,181,0.008472514,0.8638267368078232,110.7629508972168,4525000,0.09119029,250.0,114986
45500,-0.0036130794,5.0485153,0.0033289318,22.762724063870266,0.02884,182,0.0074168793,0.8532780557870865,111.3215811252594,4550000,0.091050886,250.0,109855
45750,-0.0034547537,5.040158,0.0035115487,22.65914276888507,0.031636,183,0.011802448,0.8838069438934326,111.87922072410583,4575000,0.09072454,249.49,108762
46000,-0.0035551295,5.0307264,0.0028229645,22.792863652052183,0.021436002,184,0.0062897615,0.812507301568985,112.44855999946594,4600000,0.09117146,250.0,109028
46250,-0.0033750043,5.0185914,0.002867682,22.63442514914488,0.023575999,185,0.006969971,0.8652662336826324,113.02442836761475,4625000,0.090537705,250.0,109046
46500,-0.003594373,5.006526,0.0026064895,22.5880291234114,0.018072,186,0.014095208,0.8666927218437195,113.58998966217041,4650000,0.090432666,249.38,108856
46750,-0.0048429733,5.0007772,0.0039215023,22.5874134547211,0.036864,187,0.01416685,0.8995201736688614,114.1552209854126,4675000,0.09053548,248.8,108730
47000,-0.0038030252,4.9959397,0.0038805958,22.87386654145317,0.036216,188,0.0068230852,0.8435988426208496,114.72846364974976,4700000,0.09149547,250.0,103551
47250,-0.004636408,4.9902105,0.0032998465,22.717669953383737,0.026424,189,0.013320101,0.8784567341208458,115.31068682670593,4725000,0.0909154,249.41,107272
47500,-0.004542169,4.9817104,0.0035317955,22.554604629127425,0.029496003,190,0.009106898,0.9121280759572983,115.86832928657532,4750000,0.09021842,250.0,109607
47750,-0.0044097723,4.9724073,0.0038074744,22.778818323533343,0.032844,191,0.010325693,0.8750642091035843,116.43307542800903,4775000,0.09122238,249.27,105950
48000,-0.0034724982,4.9653764,0.0034969859,23.03070809946861,0.029052,192,0.0056338375,0.8156749159097672,117.00737023353577,4800000,0.09212283,250.0,107132
48250,-0.0031935344,4.958158,0.0035579677,22.94155136607471,0.028652001,193,0.0062156795,0.8979561552405357,117.59371519088745,4825000,0.0917662,250.0,122172
48500,-0.0037424664,4.950861,0.0032882155,22.867530755310145,0.027363997,194,0.0061226506,0.8754451423883438,118.12636828422546,4850000,0.09147013,250.0,114433
48750,-0.0042243106,4.940811,0.0032809805,22.82794419878308,0.029860001,195,0.0066629224,0.8533249348402023,118.67672109603882,4875000,0.09131177,250.0,110779
49000,-0.0037684205,4.928741,0.003681774,22.823303009742375,0.032808,196,0.0057133012,0.852240726351738,119.22783470153809,4900000,0.091293216,250.0,106003
49250,-0.0038703769,4.916106,0.0029804443,22.838667256774496,0.023516,197,0.008014459,0.8702992498874664,119.79429292678833,4925000,0.091354676,250.0,108617
49500,-0.0041033244,4.9056187,0.0040898584,22.893984911541285,0.038872,198,0.010313165,0.8509388118982315,120.36266541481018,4950000,0.09167531,249.44,104994
49750,-0.0034872643,4.897191,0.0031889218,22.959323053262196,0.025748,199,0.007850068,0.8910975232720375,120.93338108062744,4975000,0.09183729,250.0,108984
50000,-0.0051250486,4.890356,0.0036515177,22.601316361395238,0.031595998,200,0.026218314,0.8763916790485382,121.4985773563385,5000000,0.09054773,248.84,114682
50250,-0.004341253,4.886451,0.0030561755,22.968278441933506,0.024492,201,0.011158276,0.8601294308900833,122.04261541366577,5025000,0.09195478,249.37,111382
50500,-0.003050082,4.877373,0.0037102688,22.932019147732063,0.031824,202,0.00811756,0.8625878393650055,122.60798025131226,5050000,0.09172808,250.0,100334
50750,-0.0039747446,4.8658605,0.0030588433,22.98359931749512,0.023063999,203,0.006973061,0.84897081553936,123.18630623817444,5075000,0.0919344,250.0,110177
51000,-0.0050420268,4.8560166,0.004110771,22.922756641794184,0.041663997,204,0.017119199,0.8925549313426018,123.75954556465149,5100000,0.09178411,248.9,106295
51250,-0.00372515,4.844987,0.0031654655,22.882602486343238,0.023476,205,0.012619888,0.874553993344307,124.33150839805603,5125000,0.09158447,249.47,100316
51500,-0.0037857448,4.8338785,0.0026617283,23.099917416916288,0.021263998,206,0.0044075185,0.8605553656816483,124.90932893753052,5150000,0.09239967,250.0,111051
51750,-0.004084658,4.818725,0.003989953,22.919929012206484,0.041332,207,0.0056485785,0.8653330951929092,125.46050715446472,5175000,0.091679715,250.0,105538
52000,-0.003596327,4.804899,0.0028022372,22.803907759251306,0.020468,208,0.0078885555,0.8850080221891403,126.02655553817749,5200000,0.09121563,250.0,106689
52250,-0.0044568493,4.796067,0.0037394683,22.6638873668632,0.03172,209,0.0173551,0.8739949017763138,126.59396171569824,5225000,0.09086536,248.73,110003
52500,-0.003292753,4.791848,0.0035450938,22.981019279061,0.029536,210,0.009416937,0.8943492546677589,127.16981387138367,5250000,0.09200397,249.44,108088
52750,-0.003853667,4.791912,0.0040301704,23.053020029308392,0.039572,211,0.009839307,0.8781061246991158,127.76795482635498,5275000,0.09227416,249.55,98240
53000,-0.003783616,4.7902446,0.002975852,22.802270190598794,0.022828,212,0.013819858,0.872864305973053,128.5698435306549,5300000,0.09131409,249.31,84836
53250,-0.0033665001,4.7877812,0.003192673,23.005947875044367,0.025356,213,0.0060828403,0.8236600011587143,129.2606143951416,5325000,0.0920238,250.0,100956
53500,-0.0036954135,4.7809896,0.0033365786,23.06061105680681,0.027131999,214,0.0048804153,0.8089906573295593,129.8703224658966,5350000,0.09224244,250.0,108186
53750,-0.004604794,4.773004,0.003146598,22.704799941784877,0.026428003,215,0.021179419,0.886195458471775,130.4529938697815,5375000,0.09092961,248.94,107272
54000,-0.003604686,4.7676187,0.0036472385,23.05462424405763,0.029719999,216,0.0044771917,0.851007729768753,131.04598307609558,5400000,0.092218496,250.0,105740
54250,-0.003783241,4.756709,0.003415145,22.895367855330697,0.031524,217,0.007735257,0.8707162439823151,131.6396234035492,5425000,0.091581464,250.0,110618
54500,-0.0033477887,4.745993,0.002762997,22.948508850853543,0.018576,218,0.0040784036,0.8575759828090668,132.2176239490509,5450000,0.09179404,250.0,105638
54750,-0.0033099924,4.736718,0.002884,22.803616005216316,0.022264,219,0.004396489,0.8630439043045044,132.80423855781555,5475000,0.091214456,250.0,105223
55000,-0.003766127,4.7287316,0.0020579637,22.958344043423423,0.016752,220,0.004138806,0.889666736125946,133.38461065292358,5500000,0.091833375,250.0,104656
55250,-0.0036985471,4.720046,0.004093028,23.101085161059164,0.039944,221,0.0031771548,0.8421746790409088,133.96431303024292,5525000,0.09240434,250.0,105383
55500,-0.004020637,4.7132015,0.0035353615,22.934768324487667,0.030772,222,0.0048268004,0.8635756224393845,134.54061126708984,5550000,0.09173907,250.0,107858
55750,-0.0042202706,4.7073183,0.0026907716,22.5783629088318,0.018291999,223,0.020964567,0.8684526979923248,135.1139235496521,5575000,0.09031346,250.0,105603
56000,-0.003526514,4.705007,0.0029529552,22.94023134758725,0.022824,224,0.010256119,0.8759591951966286,135.68175864219666,5600000,0.09184415,249.5,108661
56250,-0.0033986843,4.7013345,0.0029470888,22.916722441241582,0.022503998,225,0.007980272,0.8819509670138359,136.25351214408875,5625000,0.09174964,249.5,106699
56500,-0.003948617,4.694267,0.0029804134,22.86171629874699,0.024952,226,0.0063299844,0.9114006385207176,136.831237077713,5650000,0.09144686,250.0,117353
56750,-0.0037915185,4.6882544,0.002827176,23.06425222333084,0.021723999,227,0.012973005,0.8811258152127266,137.38303065299988,5675000,0.09229434,249.47,106246
57000,-0.004115244,4.684629,0.003302648,22.97598161968723,0.025344003,228,0.0047425306,0.880510725080967,137.95501255989075,5700000,0.091903925,250.0,98421
57250,-0.004416785,4.680463,0.0038269237,23.11357817741693,0.033388,229,0.004356276,0.8709077686071396,138.54379725456238,5725000,0.092454314,250.0,95137
57500,-0.003277716,4.670883,0.0031539896,23.095135077550076,0.024099998,230,0.0048423605,0.9046602100133896,139.1492886543274,5750000,0.09238054,250.0,104432
57750,-0.0033902738,4.660682,0.003168735,23.033076827924816,0.025595998,231,0.011204894,0.8755662068724632,139.72068285942078,5775000,0.09223885,249.39,106611
58000,-0.0042228284,4.655637,0.0025282276,23.119243907411292,0.016748,232,0.009991977,0.8913597837090492,140.27389287948608,5800000,0.09257031,249.44,105290
58250,-0.004277209,4.6505127,0.0045195664,23.049014737639517,0.045304004,233,0.0060576256,0.8561040759086609,140.84307265281677,5825000,0.09219606,250.0,103823
58500,-0.0030367859,4.6409965,0.0028246301,23.1458257724531,0.02224,234,0.004438532,0.8861343190073967,141.41334629058838,5850000,0.0925833,250.0,103358
58750,-0.0048815697,4.630473,0.0050016646,22.7875172852401,0.053027995,235,0.020632247,0.8758067041635513,141.9846694469452,5875000,0.09126846,249.28,99109
59000,-0.0044061304,4.626126,0.0031884846,23.21117264975066,0.023308,236,0.008133199,0.8793867602944374,142.5776596069336,5900000,0.09284469,250.0,104092
59250,-0.0042166947,4.6204386,0.004277871,23.099890251748075,0.044324003,237,0.004392856,0.9015303030610085,143.15862822532654,5925000,0.09239957,250.0,106690
59500,-0.0032917522,4.611061,0.0032281973,23.212394635878955,0.028455999,238,0.0026354636,0.8389232456684113,143.72272872924805,5950000,0.09284958,250.0,106927
59750,-0.004375816,4.6012936,0.0032016716,22.931981892655166,0.024396,239,0.0062414696,0.9157519415020943,144.2921814918518,5975000,0.09172793,250.0,107896
60000,-0.0038888524,4.596008,0.005238208,21.7426978872966,0.041636,240,0.6026905,0.6886976063251495,144.84763383865356,6000000,0.0869708,250.0,104353
60250,-0.0030637193,4.594229,0.0030782646,23.122556702288566,0.021688,241,0.011550402,0.8649971783161163,145.41947174072266,6025000,0.09255208,249.55,111470
60500,-0.004642279,4.5922246,0.0030498514,23.028607451003044,0.022604,242,0.006173853,0.9024262800812721,145.98536610603333,6050000,0.09211443,250.0,109331
60750,-0.0047237463,4.585439,0.0041998033,22.81669426497465,0.039308004,243,0.013188109,0.9039921388030052,146.54646348953247,6075000,0.09134163,249.45,103122
61000,-0.0037369411,4.579762,0.0042706775,23.121054209038206,0.047684,244,0.0074652755,0.8999212384223938,147.12250685691833,6100000,0.092567556,249.52,105081
61250,-0.003824548,4.5750456,0.0034975042,22.966226409335214,0.035268,245,0.0057533854,0.9130365401506424,147.7134449481964,6125000,0.0918649,250.0,108972
61500,-0.0039850962,4.5683355,0.0037318734,23.20490371777676,0.033671997,246,0.0037741368,0.8559295982122421,148.28613328933716,6150000,0.09281961,250.0,102707
61750,-0.0038256398,4.560509,0.0026637414,23.206373850146775,0.01776,247,0.0032599606,0.8586318492889404,148.8808355331421,6175000,0.092825495,250.0,107732
62000,-0.004180599,4.5553718,0.0028939059,22.978497121959226,0.019979998,248,0.018201584,0.9110775738954544,149.44842314720154,6200000,0.09172415,248.97,102327
62250,-0.0038576447,4.5496182,0.0029457486,22.959380169821017,0.024984,249,0.014111491,0.8838636353611946,150.0488576889038,6225000,0.092062205,248.81,103704
62500,-0.0034364308,4.544008,0.0039955126,23.086102029050526,0.037376,250,0.0116424775,0.8781914561986923,150.63229417800903,6250000,0.09240335,249.58,105045
62750,-0.003713578,4.5379677,0.0036478632,23.25170609079825,0.034847997,251,0.004267967,0.8861038386821747,151.20719647407532,6275000,0.09300683,250.0,106114
63000,-0.0033242267,4.529996,0.003454278,23.23498366283544,0.026956001,252,0.0031298653,0.8704218864440918,151.78596305847168,6300000,0.09293993,250.0,105475
63250,-0.0038409564,4.5197,0.0020429124,23.16426919293357,0.01152,253,0.0054233437,0.8589061796665192,152.365008354187,6325000,0.09265707,250.0,105553
63500,-0.0043244073,4.5078745,0.0043101474,23.13275264371821,0.041812,254,0.008420964,0.8611107915639877,152.9344401359558,6350000,0.092531,250.0,103314
63750,-0.0032099993,4.50279,0.002965381,23.380291967709066,0.023824,255,0.002905733,0.8627298176288605,153.52421402931213,6375000,0.093521185,250.0,102862
64000,-0.003441165,4.496953,0.0029246858,23.272892568532843,0.023480002,256,0.003352839,0.8882318809628487,154.10711812973022,6400000,0.09309157,250.0,102153
64250,-0.003942758,4.49087,0.0026303162,23.331489622936353,0.01958,257,0.0033685926,0.885563537478447,154.70293021202087,6425000,0.09332596,250.0,103690
64500,-0.003881317,4.483183,0.002952278,23.127151462209003,0.021248,258,0.00579896,0.9075806066393852,155.29434823989868,6450000,0.09250861,250.0,109297
64750,-0.003736918,4.47824,0.0038405086,23.195460626337443,0.038352,259,0.004908113,0.8974897935986519,155.87867856025696,6475000,0.092781834,250.0,101614
65000,-0.0035818678,4.4724336,0.0038156155,23.32451081485866,0.0337,260,0.0036960598,0.8989786058664322,156.46569800376892,6500000,0.09329804,250.0,99312
65250,-0.003791111,4.4677067,0.0033125454,23.400026990012847,0.029659998,261,0.003792746,0.895915575325489,157.06177020072937,6525000,0.09360011,250.0,106536
65500,-0.004116157,4.4617143,0.0026618857,23.27504199515679,0.020812001,262,0.011806919,0.8571073263883591,157.65965056419373,6550000,0.0931533,249.49,100802
65750,-0.0030333393,4.4561453,0.0025585953,23.44555716725532,0.017515998,263,0.0029085726,0.8760418891906738,158.24582076072693,6575000,0.09378224,250.0,110492
66000,-0.004163081,4.4512234,0.0040755384,23.0654589082679,0.03576,264,0.0053973105,0.928398959338665,158.8053081035614,6600000,0.09226183,250.0,103475
66250,-0.0037911173,4.443682,0.003683477,23.29163247650984,0.033632003,265,0.0035659112,0.9098090827465057,159.3893473148346,6625000,0.09316652,250.0,102712
66500,-0.0035573766,4.433905,0.0044397637,23.288410802246073,0.044296,266,0.0032838467,0.8852961659431458,159.97152495384216,6650000,0.09315363,250.0,102028
66750,-0.00368593,4.426305,0.0025289578,23.260829030036984,0.019675998,267,0.0024846962,0.8742654025554657,160.57228064537048,6675000,0.09304331,250.0,113843
67000,-0.0036560935,4.416143,0.0027368548,23.258545119654737,0.020359999,268,0.0023069612,0.8889803066849709,161.12338995933533,6700000,0.09303418,250.0,111566
67250,-0.0034298827,4.406711,0.002885458,23.289339573167965,0.019919999,269,0.0024722007,0.8918965756893158,161.6875512599945,6725000,0.09315735,250.0,107132
67500,-0.003693664,4.399729,0.0043365047,23.44318049018737,0.046008,270,0.0016859293,0.8720459938049316,162.2432417869568,6750000,0.093772724,250.0,103733
67750,-0.0042240187,4.3938174,0.0037487238,23.351212457786314,0.033712,271,0.002056817,0.8766698762774467,162.82415103912354,6775000,0.093404844,250.0,111697
68000,-0.0033162672,4.387062,0.003233264,23.421132955771753,0.027164001,272,0.002707548,0.9097136855125427,163.40409469604492,6800000,0.09368453,250.0,120932
68250,-0.0037325572,4.376992,0.003694386,23.328009797742126,0.031724,273,0.0031424179,0.8805285170674324,163.94819569587708,6825000,0.09331204,250.0,100368
68500,-0.003813718,4.3643775,0.0028537621,23.38788064904882,0.01962,274,0.0030254275,0.9060785099864006,164.57344484329224,6850000,0.093551524,250.0,102361
68750,-0.0035169944,4.3550134,0.0033292987,23.37417724178551,0.026544,275,0.002255478,0.8915147855877876,165.16679883003235,6875000,0.09349671,250.0,101462
69000,-0.0038273712,4.3482404,0.0033648398,23.16987850043137,0.026644,276,0.004681523,0.8981873467564583,165.77944493293762,6900000,0.09267952,250.0,108285
69250,-0.0035272776,4.342572,0.0026438062,23.293225115977695,0.019832,277,0.008395793,0.8659909814596176,166.35481548309326,6925000,0.09328248,249.45,107945
69500,-0.0035695054,4.3392477,0.0034554682,23.369488632808206,0.029528001,278,0.002575139,0.8860472217202187,166.9277229309082,6950000,0.09347796,250.0,103587
69750,-0.0040919534,4.335866,0.0029635613,23.279850771265846,0.021975998,279,0.009195129,0.8905453160405159,167.50613236427307,6975000,0.09319625,249.48,106459
70000,-0.0034771967,4.3319244,0.004944229,23.24502207954647,0.054252,280,0.010790976,0.8705020546913147,168.08143424987793,7000000,0.09303259,249.5,104026
70250,-0.0032078389,4.3275204,0.0036239654,23.407912034458715,0.032252,281,0.0022872752,0.8680731356143951,168.66360449790955,7025000,0.09363165,250.0,108425
70500,-0.0036114105,4.3246946,0.0024438538,23.228919794215127,0.017608,282,0.0041517937,0.8910659626126289,169.23816585540771,7050000,0.092915684,250.0,104506
70750,-0.0041521313,4.3183265,0.003388914,23.387832813852,0.027468001,283,0.0076912427,0.8804384768009186,169.82051992416382,7075000,0.093622245,249.51,104032
71000,-0.0028844643,4.3081684,0.002655565,23.31711928620236,0.017455999,284,0.0037513245,0.8624802529811859,170.40787982940674,7100000,0.09326848,250.0,97537
71250,-0.003875366,4.296726,0.002884484,23.291589157383715,0.0218,285,0.009219534,0.8656611740589142,171.02147030830383,7125000,0.09323373,249.54,99982
71500,-0.0034830135,4.2893186,0.0022405074,23.444003116954118,0.015360001,286,0.002539808,0.8599992245435715,171.6073567867279,7150000,0.093776,250.0,102624
71750,-0.004147128,4.27981,0.0042604893,23.391345296166836,0.044144,287,0.0029637513,0.8877788186073303,172.18020677566528,7175000,0.09356538,250.0,105390
72000,-0.004136859,4.2692723,0.0032465167,23.401421581396352,0.023284,288,0.0021713576,0.890492394566536,172.75464057922363,7200000,0.09360569,250.0,102628
72250,-0.0030990627,4.2636456,0.0046433033,23.235723501001775,0.052611995,289,0.004000386,0.884100615978241,173.34657835960388,7225000,0.0929429,250.0,107032
72500,-0.0035504897,4.259053,0.0027250897,23.317170828189703,0.02152,290,0.0024285743,0.8885451182723045,173.92557644844055,7250000,0.093268685,250.0,110084
72750,-0.0045551504,4.2502446,0.0035223276,23.29273180349368,0.02814,291,0.005061037,0.9194113537669182,174.50061511993408,7275000,0.093170926,250.0,103991
73000,-0.003894681,4.240257,0.0033261206,23.38911700299941,0.02692,292,0.0021816865,0.8864219710230827,175.08196568489075,7300000,0.09355646,250.0,100977
73250,-0.0033790085,4.2300262,0.0033837643,23.47796589560807,0.026571998,293,0.0017004355,0.8933582082390785,175.67448115348816,7325000,0.093911864,250.0,99598
73500,-0.003810775,4.219406,0.003965345,23.453793555593585,0.036427997,294,0.010114694,0.8467386811971664,176.26794505119324,7350000,0.093904324,249.37,100153
73750,-0.00318702,4.2100573,0.0018694231,23.460433061684014,0.01154,295,0.0032294032,0.900815449655056,176.86763262748718,7375000,0.09384173,250.0,106804
74000,-0.0034806617,4.2017546,0.0036415744,23.350811202561307,0.033487998,296,0.003088753,0.89394561201334,177.44322061538696,7400000,0.093403235,250.0,104480
74250,-0.00309347,4.1941442,0.0037049982,23.431618966213662,0.035747997,297,0.0020846943,0.8786059468984604,178.01727533340454,7425000,0.093726486,250.0,105787
74500,-0.0040959627,4.181688,0.0039999806,23.50675460118131,0.037104003,298,0.0019209984,0.8646271526813507,178.58865904808044,7450000,0.09402701,250.0,111986
74750,-0.0043838816,4.171174,0.0030971034,23.330603308149147,0.025772,299,0.0022608764,0.8918265327811241,179.1614589691162,7475000,0.09332241,250.0,99295
75000,-0.0033658692,4.158062,0.0041211606,23.44701698711986,0.039520003,300,0.0019755308,0.8739389330148697,179.75573563575745,7500000,0.093788065,250.0,104754
75250,-0.0030147436,4.1466045,0.0028702477,23.23192338431865,0.021204,301,0.0025494406,0.9026432186365128,180.34704542160034,7525000,0.092927694,250.0,100718
75500,-0.0033044755,4.1380463,0.0035593535,23.378846084479008,0.030840004,302,0.0020435313,0.8999655470252037,180.93087482452393,7550000,0.09351538,250.0,104613
75750,-0.0048204726,4.12823,0.0039269556,23.270880874639207,0.041243996,303,0.0056777024,0.8764912486076355,181.5028052330017,7575000,0.09308352,250.0,104505
76000,-0.004110567,4.123658,0.003678355,23.254192130134907,0.030607998,304,0.0053270785,0.9070521667599678,182.08750867843628,7600000,0.093016766,250.0,102022
76250,-0.003672105,4.1219034,0.0035107348,23.367233972434477,0.027175998,305,0.0024965773,0.9067912176251411,182.6767246723175,7625000,0.093468934,250.0,103028
76500,-0.0034067198,4.116355,0.002951657,23.504423167644052,0.023648,306,0.0019485683,0.8797359019517899,183.25793862342834,7650000,0.09401769,250.0,99374
76750,-0.0039313785,4.1039357,0.0034945917,23.547007200738882,0.028732002,307,0.0021713513,0.8981520533561707,183.85796904563904,7675000,0.09418803,250.0,99511
77000,-0.003784575,4.0935173,0.002550474,23.53392756609828,0.016156,308,0.0017896598,0.8743304461240768,184.45057940483093,7700000,0.0941357,250.0,101790
77250,-0.0029259936,4.0870657,0.0038932972,23.421574286207324,0.03992,309,0.0020623591,0.8943025544285774,185.0540566444397,7725000,0.09368629,250.0,106043
77500,-0.0036645618,4.0828466,0.0031001773,23.46293379030656,0.023072,310,0.0026925441,0.8824536502361298,185.6288559436798,7750000,0.09385173,250.0,105089
77750,-0.0038725622,4.0776315,0.003289645,23.39184368481743,0.025272,311,0.0025179386,0.9065119102597237,186.20561289787292,7775000,0.093567386,250.0,103595
78000,-0.004127005,4.0723166,0.002828155,23.446049596691736,0.019968,312,0.008960679,0.8911911845207214,186.79850721359253,7800000,0.09387665,249.01,98528
78250,-0.0037047542,4.0720496,0.003261981,23.457671924665338,0.028244,313,0.0020170303,0.9103001281619072,187.40754055976868,7825000,0.09383068,250.0,96676
78500,-0.0038057216,4.0713844,0.0035255458,23.377142859434244,0.029424,314,0.0028378607,0.9128025099635124,188.01827931404114,7850000,0.09350857,250.0,101340
78750,-0.0036625594,4.0716486,0.003779342,23.37044455289637,0.03356,315,0.009372318,0.8967259451746941,188.60593795776367,7875000,0.09358657,249.44,105512
79000,-0.0037316948,4.070529,0.004566526,23.5839584053203,0.046935998,316,0.0018472767,0.8782705292105675,189.18717527389526,7900000,0.09433584,250.0,104930
79250,-0.0044808723,4.06449,0.002817524,23.422218424175444,0.021836001,317,0.0029913639,0.8804888874292374,189.77518820762634,7925000,0.09368887,250.0,107579
79500,-0.004130259,4.058499,0.0027762894,23.35794904973387,0.022488002,318,0.003055505,0.9032903611660004,190.35893177986145,7950000,0.09343179,250.0,104687
79750,-0.0035338812,4.055708,0.0050932853,23.544000092727366,0.059364002,319,0.0022214444,0.8603546172380447,190.95490717887878,7975000,0.09417601,250.0,98734
80000,-0.0045481236,4.0505576,0.0038446828,23.54700757986051,0.034911998,320,0.0019500637,0.8852177932858467,191.55091333389282,8000000,0.094188035,250.0,101160
80250,-0.003365818,4.0414762,0.0041048094,23.55349060212633,0.037547998,321,0.001806028,0.9111239016056061,192.1427948474884,8025000,0.09421396,250.0,100558
80500,-0.0034236994,4.0330076,0.00304619,23.590981475345323,0.021732,322,0.0015288179,0.8925499618053436,192.73737287521362,8050000,0.09436393,250.0,106404
80750,-0.003747838,4.027483,0.0028086323,23.504662466486916,0.020584,323,0.002084799,0.9025073125958443,193.30942296981812,8075000,0.09401865,250.0,104000
81000,-0.0035481453,4.0205736,0.003755375,23.423212513605833,0.035544,324,0.0030644494,0.8957263752818108,193.88843941688538,8100000,0.09369286,250.0,104412
81250,-0.0040217424,4.0119877,0.0037773717,23.638041739057808,0.035508,325,0.0028091979,0.8675287663936615,194.46521043777466,8125000,0.09455216,250.0,103609
81500,-0.0037136439,4.0017605,0.003662701,23.548918544424232,0.033776,326,0.0017548951,0.9100780561566353,195.0460124015808,8150000,0.09419567,250.0,102712
81750,-0.0032106298,3.9921107,0.0037659134,23.53881019356195,0.034647997,327,0.0019760404,0.9004432708024979,195.6321210861206,8175000,0.09415524,250.0,104321
82000,-0.0036024884,3.9862409,0.0026630987,23.53119699069648,0.020212,328,0.0022365516,0.8855539411306381,196.2146019935608,8200000,0.09412479,250.0,100402
82250,-0.0040447577,3.9808946,0.0039735413,23.63428281040542,0.037088,329,0.0016047324,0.9011170119047165,196.8067443370819,8225000,0.09453714,250.0,107170
82500,-0.0035311643,3.9741497,0.0029495233,23.489957811347267,0.022456,330,0.0018375516,0.9072766900062561,197.38430976867676,8250000,0.09395983,250.0,101597
82750,-0.004218448,3.9681163,0.0028264932,23.543998174258085,0.021000002,331,0.0017605231,0.9050375074148178,197.97214913368225,8275000,0.09417599,250.0,106640
83000,-0.0042254953,3.9612935,0.0031318874,23.51663293378777,0.023492,332,0.0018377025,0.9117031469941139,198.53655982017517,8300000,0.09406653,250.0,106028
83250,-0.0038719028,3.9503016,0.0043529677,23.593839542292116,0.050852,333,0.0017514335,0.9189095050096512,199.11647748947144,8325000,0.094375364,250.0,104799
83500,-0.0032680365,3.941871,0.0033915967,23.67445181977615,0.029072002,334,0.0014630005,0.9001391157507896,199.7071828842163,8350000,0.09469781,250.0,106138
83750,-0.00412389,3.9357593,0.0031563516,23.551451825539115,0.023399998,335,0.0022117137,0.8881804049015045,200.27114033699036,8375000,0.09420581,250.0,104340
84000,-0.0037688308,3.929952,0.0027764442,23.566825381177477,0.020308,336,0.0014469263,0.9084477126598358,200.92885375022888,8400000,0.094267316,250.0,107270
84250,-0.0044814926,3.922708,0.0032495602,23.648348672802094,0.02474,337,0.001591005,0.9074467048048973,201.50125741958618,8425000,0.09459339,250.0,104652
84500,-0.0043607336,3.9151874,0.003735423,23.456282921729436,0.034516,338,0.009875668,0.8666103482246399,202.08390402793884,8450000,0.09393494,249.3,105506
84750,-0.0038537222,3.912517,0.0035082593,23.55635883469833,0.031848,339,0.0021726668,0.8982157781720161,202.6620054244995,8475000,0.09422543,250.0,104696
85000,-0.0036382831,3.9084485,0.0030605844,23.645105689761913,0.023772001,340,0.0018680235,0.8932371586561203,203.23595643043518,8500000,0.09458043,250.0,99252
85250,-0.004076628,3.8991027,0.0036448494,23.679210455622524,0.032304,341,0.0018012153,0.8874280825257301,203.8344168663025,8525000,0.09471685,250.0,101639
85500,-0.0022849839,3.8881366,0.0041048797,23.703515673104267,0.046724,342,0.0013523771,0.9024957790970802,204.415043592453,8550000,0.09481406,250.0,102086
85750,-0.0044176187,3.878043,0.0046820664,23.461216927337226,0.049011998,343,0.004857014,0.9036430865526199,205.00148224830627,8575000,0.09384486,250.0,102383
86000,-0.003410849,3.8709874,0.0032874234,23.610533804125154,0.025264,344,0.0014139564,0.9111088290810585,205.58902549743652,8600000,0.09444214,250.0,101308
86250,-0.0039779143,3.864547,0.0038216677,23.604913114857627,0.032968,345,0.0011285093,0.908911257982254,206.17584562301636,8625000,0.09441966,250.0,102283
86500,-0.0046858867,3.8578498,0.0035656453,23.507838154535566,0.032955997,346,0.0072011254,0.8858436644077301,206.7679681777954,8650000,0.09410672,249.39,103721
86750,-0.0038195518,3.8523018,0.003959284,23.62981039308035,0.036027998,347,0.0016503576,0.8937005177140236,207.34616494178772,8675000,0.094519235,250.0,101801
87000,-0.0038141396,3.8483682,0.0030410609,23.524832327204294,0.026988,348,0.0017208768,0.9139003530144691,207.92815780639648,8700000,0.094099335,250.0,102716
87250,-0.004347086,3.84544,0.0026153424,23.532374599915347,0.017339999,349,0.002879459,0.9095320776104927,208.51577377319336,8725000,0.0941295,250.0,105570
87500,-0.0036707514,3.843145,0.0017029174,23.512128993284424,0.014688,350,0.0036871633,0.8889880999922752,209.07966136932373,8750000,0.094048515,250.0,106528
